ID,ID,Genero,Anio
26890,I Shot Andy Warhol,Drama,1996
46732,The Grass Harp,Comedy,1995
124633,Someone Else's America,Drama,1995
202425,Life is Rosy,Music,1987
196940,Quartier Mozart,Desconocido,1992
77771,Touki Bouki,Drama,1973
181083,God's Gift,Drama,1982
41225,Spirits of the Dead,Drama,1968
188589,Babyfever,Desconocido,1994
87190,Pharaoh's  Army,Western,1995
627,Trainspotting,Drama,1996
32872,Til There Was You,Comedy,1997
602,Independence Day,Action,1996
14553,Stealing Beauty,Drama,1996
9566,The Fan,Drama,1996
10545,The Hunchback of Notre Dame,Drama,1996
9894,The Cable Guy,Comedy,1996
11543,Kingpin,Comedy,1996
9268,Eraser,Action,1996
52059,The Gate of Heavenly Peace,Documentary,1995
9327,The Nutty Professor,Fantasy,1996
123763,"I, the Worst of All",Drama,1990
81949,An Unforgettable Summer,Drama,1994
42005,A Hungarian Fairy Tale,Desconocido,1987
124306,My Life and Times With Antonin Artaud,Desconocido,1993
183955,Midnight Dancers,Desconocido,1994
44535,Somebody to Love,Comedy,1994
44495,A Very Natural Thing,Drama,1974
78285,The Old Lady Who Walked in the Sea,Comedy,1991
11228,Daylight,Action,1996
10779,The Frighteners,Horror,1996
26748,Lone Star,Drama,1996
38223,Harriet the Spy,Comedy,1996
9294,Phenomenon,Drama,1996
49963,Walking and Talking,Comedy,1996
11363,She's the One,Comedy,1996
1645,A Time to Kill,Crime,1996
31546,American Buffalo,Drama,1996
77056,Rendezvous in Paris,Romance,1995
36344,Alaska,Adventure,1996
18550,Fled,Action,1996
11511,Kazaam,Fantasy,1996
172198,Magic Hunter,Desconocido,1994
34170,Larger Than Life,Family,1996
281085,A Boy Called Hate,Desconocido,1996
109478,Power 98,Action,1996
124645,Two Deaths,War,1995
12606,A Very Brady Sequel,Comedy,1996
69895,Stefano Quantestorie,Comedy,1993
35206,Death in the Garden,Adventure,1956
151489,Hedd Wyn,War,1992
4837,La Collectionneuse,Drama,1967
12632,Kaspar Hauser,Drama,1993
9098,Regular Guys,Comedy,1996
282919,Diebinnen,Drama,1996
124614,The Convent,Thriller,1995
18975,The Adventures of Pinocchio,Animation,1996
11962,Joe's Apartment,Fantasy,1996
2925,The First Wives Club,Comedy,1996
28628,Stonewall,Romance,1995
3595,Ransom,Action,1996
9308,High School High,Comedy,1996
92381,Phat Beach,Comedy,1996
18555,Foxfire,Action,1996
12123,Chain Reaction,Action,1996
10830,Matilda,Comedy,1996
3573,Emma,Drama,1996
10546,The Crow: City of Angels,Action,1996
18862,House Arrest,Comedy,1996
31417,Eyes Without a Face,Drama,1960
9431,Bordello of Blood,Horror,1996
124619,Lotto Land,Drama,1995
297645,The Story of Xinghua,Desconocido,1994
48144,The Day the Sun Turned Cold,Desconocido,1994
46986,Flirt,Drama,1995
144982,The Big Squeeze,Drama,1996
47907,The Spitfire Grill,Comedy,1996
10061,Escape from L.A.,Action,1996
36266,Cyclo,Crime,1995
549,Basquiat,Drama,1996
10478,Tin Cup,Comedy,1996
66634,Dingo,Drama,1991
116690,The Ballad of Narayama,Drama,1958
213917,Every Other Weekend,Drama,1990
145925,Mille bolle blu,Desconocido,1993
100914,Crows and Sparrows,Desconocido,1949
238,The Godfather,Drama,1972
159,Maybe... Maybe Not,Comedy,1994
11134,Police Story 3: Supercop,Action,1992
88224,Manny & Lo,Drama,1996
132641,Wife,Drama,1953
42758,Small Faces,Desconocido,1996
9303,Bound,Crime,1996
23945,Carpool,Comedy,1996
37820,Death in Brunswick,Drama,1990
22479,Kansas City,Thriller,1996
9054,Gone Fishin',Comedy,1997
241058,Lover's Knot,Romance,1996
11985,Vive L'Amour,Drama,1994
10232,Shadow of Angels,Drama,1976
59569,Killer: A Journal of Murder,Drama,1996
410921,Nothing to Lose,Action,1994
38955,Project S,Action,1993
110513,Girls Town,Comedy,1996
114089,Bye-Bye,Drama,1995
11015,The Relic,Horror,1997
9306,The Island of Dr. Moreau,Fantasy,1996
12559,First Kid,Comedy,1996
58770,The Trigger Effect,Drama,1996
124851,Sweet Nothing,Desconocido,1995
3587,Bogus,Fantasy,1996
10723,Bulletproof,Action,1996
56077,Talk of Angels,Drama,1998
19004,The Land Before Time III: The Time of the Great Giving,Animation,1995
101230,1-900,Desconocido,1994
253632,Baton Rouge,Thriller,1988
10987,Halloween: The Curse of Michael Myers,Horror,1995
44705,Twelfth Night,Drama,1996
20318,Mother Night,Drama,1996
43596,Liebelei,Drama,1933
79782,Venice,Drama,2010
26933,Wild Reeds,Drama,1994
27854,For Whom the Bell Tolls,Drama,1943
981,The Philadelphia Story,Comedy,1940
872,Singin' in the Rain,Comedy,1952
2769,An American in Paris,Drama,1951
13320,Funny Face,Music,1957
164,Breakfast at Tiffany's,Comedy,1961
426,Vertigo,Mystery,1958
567,Rear Window,Drama,1954
3078,It Happened One Night,Comedy,1934
13528,Gaslight,Drama,1944
28288,The Gay Divorcee,Comedy,1934
213,North by Northwest,Mystery,1959
284,The Apartment,Comedy,1960
239,Some Like It Hot,Comedy,1959
4808,Charade,Comedy,1963
289,Casablanca,Drama,1942
963,The Maltese Falcon,Mystery,1941
11113,My Fair Lady,Drama,1964
6620,Sabrina,Comedy,1954
804,Roman Holiday,Comedy,1953
26531,The Little Princess,Drama,1939
909,Meet Me in St. Louis,Comedy,1944
630,The Wizard of Oz,Adventure,1939
770,Gone with the Wind,Drama,1939
31044,My Favorite Year,Comedy,1982
599,Sunset Boulevard,Drama,1950
15,Citizen Kane,Mystery,1941
62,2001: A Space Odyssey,Science Fiction,1968
121357,Golden Earrings,Adventure,1947
705,All About Eve,Drama,1950
22490,The Women,Comedy,1939
223,Rebecca,Drama,1940
25670,Foreign Correspondent,Mystery,1940
303,Notorious,Thriller,1946
4174,Spellbound,Drama,1945
8356,An Affair to Remember,Drama,1957
381,To Catch a Thief,Crime,1955
20758,Father of the Bride,Comedy,1950
29376,The Band Wagon,Comedy,1953
1859,Ninotchka,Comedy,1939
18299,Love in the Afternoon,Comedy,1957
17281,Gigi,Comedy,1958
64382,The Reluctant Debutante,Comedy,1958
10907,The Adventures of Robin Hood,Action,1938
32093,The Mark of Zorro,Action,1940
1939,Laura,Drama,1944
22292,The Ghost and Mrs. Muir,Fantasy,1947
3598,Lost Horizon,Adventure,1937
3080,Top Hat,Comedy,1935
198,To Be or Not to Be,Comedy,1942
13562,My Man Godfrey,Comedy,1936
1712,Giant,Action,1956
220,East of Eden,Drama,1955
3529,The Thin Man,Comedy,1934
3085,His Girl Friday,Comedy,1940
2897,Around the World in Eighty Days,Adventure,1956
1585,It's a Wonderful Life,Drama,1946
3083,Mr. Smith Goes to Washington,Comedy,1939
900,Bringing Up Baby,Comedy,1938
43795,Penny Serenade,Drama,1941
85638,The Scarlet Letter,Drama,1926
50001,Lady of Burlesque,Comedy,1943
43905,Of Human Bondage,Drama,1934
22688,Angel on My Shoulder,Comedy,1946
23114,Little Lord Fauntleroy,Drama,1936
26378,They Made Me a Criminal,Thriller,1939
40206,The Inspector General,Comedy,1949
22356,Angel and the Badman,Romance,1947
260,The 39 Steps,Action,1935
43488,A Walk in the Sun,War,1945
22613,The Outlaw,Action,1943
10331,Night of the Living Dead,Horror,1968
488,The African Queen,Adventure,1951
22733,Beat the Devil,Action,1953
261,Cat on a Hot Tin Roof,Drama,1958
57575,The Last Time I Saw Paris,Romance,1954
32574,Meet John Doe,Drama,1941
22657,Algiers,Drama,1938
76464,Something to Sing About,Comedy,1937
22649,A Farewell to Arms,Drama,1932
176841,Moonlight Murder,Music,1936
125587,Nothing Personal,Drama,1996
39448,"Yes, Madam",Action,1985
52855,Dangerous Ground,Drama,1997
39940,Picnic,Drama,1955
172868,Madagascar Skin,Desconocido,1995
85328,The Pompatus of Love,Comedy,1996
124632,Small Wonders,Documentary,1995
11076,Fly Away Home,Action,1996
63945,Bliss,Drama,1997
58985,Grace of My Heart,Drama,1996
890,Brother of Sleep,Drama,1995
10861,Maximum Risk,Action,1996
1770,Michael Collins,Drama,1996
44465,The Rich Man's Wife,Drama,1996
2033,Infinity,Drama,1996
18203,Big Night,Drama,1996
9333,Last Man Standing,Action,1996
47260,Caught,Action,1996
9400,Set It Off,Drama,1996
9401,2 Days in the Valley,Comedy,1996
12241,Curdled,Comedy,1996
25739,L'associé,Comedy,1979
161806,Ed's Next Move,Desconocido,1996
11306,Extreme Measures,Drama,1996
9625,The Glimmer Man,Action,1996
10680,D3: The Mighty Ducks,Action,1996
6346,The Chamber,Crime,1996
18660,The Apple Dumpling Gang,Comedy,1975
35115,"Davy Crockett, King of the Wild Frontier",Action,1955
14821,Escape to Witch Mountain,Adventure,1975
14136,The Love Bug,Comedy,1968
10869,Herbie Rides Again,Romance,1974
22660,Old Yeller,Adventure,1957
19186,The Parent Trap,Comedy,1961
31102,Pollyanna,Adventure,1960
6878,Homeward Bound: The Incredible Journey,Adventure,1993
15944,The Shaggy Dog,Comedy,1959
18444,Swiss Family Robinson,Adventure,1960
20723,That Darn Cat!,Drama,1965
173,"20,000 Leagues Under the Sea",Adventure,1954
864,Cool Runnings,Comedy,1993
24795,Angels in the Outfield,Fantasy,1994
11224,Cinderella,Family,1950
81310,Winnie the Pooh and the Blustery Day,Animation,1968
15947,The Three Caballeros,Animation,1944
9078,The Sword in the Stone,Animation,1963
29682,So Dear to My Heart,Animation,1948
8367,Robin Hood: Prince of Thieves,Adventure,1991
433,Mary Poppins,Comedy,1964
11360,Dumbo,Animation,1941
11114,Pete's Dragon,Fantasy,1977
12335,Bedknobs and Broomsticks,Adventure,1971
12092,Alice in Wonderland,Animation,1951
10948,The Fox and the Hound,Adventure,1981
11229,Freeway,Comedy,1996
15121,The Sound of Music,Drama,1965
562,Die Hard,Action,1988
10163,The Lawnmower Man,Horror,1992
48862,Unhook the Stars,Drama,1996
117036,Synthetic Pleasures,Documentary,1995
47199,The Secret Agent,Drama,1996
11159,Secrets & Lies,Drama,1996
9591,That Thing You Do!,Comedy,1996
30500,To Gillian on Her 37th Birthday,Drama,1996
41843,Surviving Picasso,Drama,1996
55058,Love Is All There Is,Comedy,1996
10938,Beautiful Thing,Comedy,1996
11412,The Long Kiss Goodnight,Crime,1996
10586,The Ghost and the Darkness,Adventure,1996
42314,Looking for Richard,Documentary,1996
27845,Trees Lounge,Comedy,1996
108365,The Proprietor,Drama,1996
23223,Normal Life,Crime,1996
49471,Get on the Bus,Drama,1996
38153,Shadow Conspiracy,Action,1997
25147,Jude,Drama,1996
9716,Everyone Says I Love You,Music,1996
43777,Bitter Sugar,Drama,1996
454,Romeo + Juliet,Drama,1996
10218,Swingers,Comedy,1996
819,Sleepers,Crime,1996
38191,The Sunchaser,Drama,1996
56830,Johns,Drama,1996
11238,Aladdin and the King of Thieves,Adventure,1996
27256,The Woman in Question,Mystery,1952
31530,Shall We Dance,Comedy,1937
66473,A Damsel in Distress,Comedy,1937
28120,Crossfire,Crime,1947
1834,"Murder, My Sweet",Crime,1944
26282,Macao,Adventure,1952
37218,For the Moment,War,1993
252,Willy Wonka & the Chocolate Factory,Family,1971
116356,The Sexual Life of the Belgians,Comedy,1994
16372,The Innocents,Horror,1961
11561,Sleeper,Comedy,1973
11302,Bananas,Comedy,1971
623,A Fish Called Wanda,Comedy,1988
583,Life of Brian,Comedy,1979
12614,Victor/Victoria,Comedy,1982
21711,The Candidate,Comedy,1972
11575,The Great Race,Adventure,1965
475,Bonnie and Clyde,Crime,1967
11331,The Old Man and the Sea,Adventure,1958
521,Dial M for Murder,Crime,1954
21202,Madame Butterfly,Desconocido,1995
88,Dirty Dancing,Drama,1987
500,Reservoir Dogs,Crime,1992
792,Platoon,Drama,1986
8491,Weekend at Bernie's,Comedy,1989
402,Basic Instinct,Thriller,1992
10537,The Doors,Drama,1991
11386,The Crying Game,Romance,1992
9504,Glengarry Glen Ross,Crime,1992
15764,Sophie's Choice,Drama,1982
601,E.T. the Extra-Terrestrial,Science Fiction,1982
67365,The Search for One-eye Jimmy,Comedy,1994
25842,A Christmas Carol,Fantasy,1938
2119,Days of Thunder,Adventure,1990
744,Top Gun,Action,1986
136311,American Strays,Action,1996
221,Rebel Without a Cause,Drama,1955
702,A Streetcar Named Desire,Drama,1951
25750,Children of the Corn IV: The Gathering,Horror,1996
17642,The Leopard Son,Documentary,1996
427043,Charm's  Incidents,Comedy,1996
146341,Bird of Prey,Crime,1995
9305,Microcosmos,Documentary,1996
37616,Palookaville,Comedy,1995
11112,The Associate,Comedy,1996
21612,The Funeral,Crime,1996
141210,The Sleepover,Comedy,2013
102461,A Single Girl,Drama,1995
36998,The Eighth Day,Drama,1996
200383,North Star,Action,1996
116844,Drunks,Drama,1997
1630,The People vs. Larry Flynt,Drama,1996
26626,Glory Daze,Comedy,1995
124837,A Perfect Candidate,Documentary,1996
11816,On Golden Pond,Drama,1981
11843,The Return of the Pink Panther,Mystery,1975
10379,Drop Dead Fred,Comedy,1991
2756,The Abyss,Adventure,1989
790,The Fog,Horror,1980
1103,Escape from New York,Science Fiction,1981
11298,The Howling,Drama,1981
4480,Jean de Florette,Drama,1986
4481,Manon of the Spring,Drama,1986
49688,Johnny 100 Pesos,Drama,1993
10765,Private Benjamin,Comedy,1980
762,Monty Python and the Holy Grail,Adventure,1975
44497,Hustler White,Romance,1996
85588,Dadetown,Desconocido,1995
278621,Everything Relative,Drama,1996
99479,Entertaining Angels - The Dorothy Day Story,Drama,1996
55049,Three Lives and Only One Death,Comedy,1996
124829,The Line King: The Al Hirschfeld Story,Documentary,1996
79306,Snowriders,Documentary,1996
356054,Curtis's Charm,Desconocido,1995
10548,When We Were Kings,Documentary,1996
531,The Wrong Trousers,Animation,1993
104931,JLG/JLG: Self-Portrait in December,Documentary,1995
4483,The Return of Martin Guerre,Mystery,1982
18919,Faust,Animation,1994
31556,He Walked by Night,Drama,1948
26167,Raw Deal,Crime,1948
26174,T-Men,Thriller,1947
61461,The Children Are Watching Us,Drama,1944
117500,Pastoral Symphony,Drama,1946
218713,Here Comes Cookie,Desconocido,1935
217802,Love In Bloom,Desconocido,1935
127973,Six of a Kind,Comedy,1934
659,The Tin Drum,Drama,1979
30892,The Ruling Class,Drama,1972
86369,Mina Tannenbaum,Drama,1994
8074,2 or 3 Things I Know About Her,Comedy,1967
124676,The Bloody Child,Drama,1996
38554,Dear God,Comedy,1996
49763,Bad Moon,Horror,1996
41326,American Dream,Documentary,1990
36555,Best of the Best 3: No Turning Back,Action,1995
10608,Bob Roberts,Comedy,1992
11216,Cinema Paradiso,Drama,1988
7452,"The Cook, the Thief, His Wife & Her Lover",Crime,1989
64567,Dead Tired,Comedy,1994
892,Delicatessen,Comedy,1991
1600,The Double Life of Veronique,Drama,1991
26561,Enchanted April,Romance,1991
975,Paths of Glory,Drama,1957
18129,The Grifters,Crime,1990
54405,Hear My Song,Comedy,1991
150823,The Shooter,Western,1997
409,The English Patient,Drama,1996
38251,Mediterraneo,Comedy,1991
10161,My Left Foot: The Story of Christy Brown,Drama,1989
1412,"Sex, Lies, and Videotape",Drama,1989
41768,Passion Fish,Drama,1992
10409,Strictly Ballroom,Comedy,1992
14285,The Thin Blue Line,Mystery,1988
2469,Tie Me Up! Tie Me Down!,Comedy,1989
10174,Madonna: Truth or Dare,Documentary,1991
31225,Paris is Burning,Documentary,1990
510,One Flew Over the Cuckoo's Nest,Drama,1975
11455,Up in Smoke,Comedy,1978
1891,The Empire Strikes Back,Adventure,1980
2493,The Princess Bride,Adventure,1987
85,Raiders of the Lost Ark,Adventure,1981
68,Brazil,Comedy,1985
679,Aliens,Horror,1986
429,"The Good, the Bad and the Ugly",Western,1966
13446,Withnail & I,Comedy,1987
389,12 Angry Men,Drama,1957
947,Lawrence of Arabia,Adventure,1962
185,A Clockwork Orange,Science Fiction,1971
595,To Kill a Mockingbird,Crime,1962
28,Apocalypse Now,Drama,1979
335,Once Upon a Time in the West,Western,1968
1892,Return of the Jedi,Adventure,1983
144,Wings of Desire,Drama,1987
1092,The Third Man,Thriller,1949
769,GoodFellas,Drama,1990
348,Alien,Horror,1979
766,Army of Darkness,Fantasy,1992
175,The Big Blue,Adventure,1988
11645,Ran,Action,1985
10835,The Killer,Action,1989
539,Psycho,Drama,1960
525,The Blues Brothers,Music,1980
240,The Godfather: Part II,Drama,1974
600,Full Metal Jacket,Drama,1987
530,A Grand Day Out,Adventure,1990
10705,Henry V,War,1989
279,Amadeus,Drama,1984
3109,The Quiet Man,Comedy,1952
311,Once Upon a Time in America,Drama,1984
1578,Raging Bull,Drama,1980
703,Annie Hall,Comedy,1977
9549,The Right Stuff,Drama,1983
1398,Stalker,Drama,1979
387,Das Boot,Action,1981
9277,The Sting,Comedy,1973
343,Harold and Maude,Comedy,1971
37291,Trust,Drama,1990
490,The Seventh Seal,Fantasy,1957
11235,Local Hero,Comedy,1983
218,The Terminator,Action,1984
763,Braindead,Horror,1992
9665,Glory,War,1989
18971,Rosencrantz & Guildenstern Are Dead,Comedy,1991
696,Manhattan,Comedy,1979
379,Miller's Crossing,Drama,1990
207,Dead Poets Society,Drama,1989
37247,The Graduate,Drama,1967
1480,Touch of Evil,Drama,1958
9322,La Femme Nikita,Action,1990
826,The Bridge on the River Kwai,Drama,1957
422,8½,Fantasy,1963
829,Chinatown,Crime,1974
828,The Day the Earth Stood Still,Drama,1951
3090,The Treasure of the Sierra Madre,Action,1948
9964,Bad Taste,Action,1987
3063,Duck Soup,Comedy,1933
13667,Better Off Dead...,Comedy,1985
694,The Shining,Horror,1980
235,Stand by Me,Crime,1986
832,M,Drama,1931
765,Evil Dead II,Horror,1987
5925,The Great Escape,Adventure,1963
11778,The Deer Hunter,Drama,1978
4485,Diva,Action,1981
137,Groundhog Day,Romance,1993
33,Unforgiven,Western,1992
982,The Manchurian Candidate,Mystery,1962
8428,Pump up the Volume,Music,1990
212,Arsenic and Old Lace,Comedy,1944
105,Back to the Future,Adventure,1985
1633,Fried Green Tomatoes,Drama,1991
11202,Patton,Drama,1970
1554,Down by Law,Crime,1986
149,Akira,Science Fiction,1988
8009,Highlander,Adventure,1986
903,Cool Hand Luke,Crime,1967
11673,Cyrano de Bergerac,Drama,1990
3034,Young Frankenstein,Comedy,1974
339,Night on Earth,Comedy,1991
10404,Raise the Red Lantern,Drama,1991
914,The Great Dictator,Comedy,1940
756,Fantasia,Animation,1940
288,High Noon,Western,1952
910,The Big Sleep,Crime,1946
2640,Heathers,Thriller,1988
16633,Somewhere in Time,Science Fiction,1980
665,Ben-Hur,Action,1959
11031,This Is Spinal Tap,Comedy,1984
11314,Koyaanisqatsi,Documentary,1982
15143,Some Kind of Wonderful,Drama,1987
89,Indiana Jones and the Last Crusade,Adventure,1989
10322,Being There,Comedy,1979
783,Gandhi,Drama,1982
10644,The Unbearable Lightness of Being,Comedy,1988
11257,A Room with a View,Drama,1985
14370,Real Genius,Comedy,1985
12104,Pink Floyd: The Wall,Music,1982
625,The Killing Fields,War,1984
8816,My Life as a Dog,Drama,1985
830,Forbidden Planet,Adventure,1956
2323,Field of Dreams,Drama,1989
983,The Man Who Would Be King,Adventure,1975
642,Butch Cassidy and the Sundance Kid,History,1969
655,"Paris, Texas",Drama,1984
10341,Until the End of the World,Thriller,1991
639,When Harry Met Sally...,Comedy,1989
266022,I Shot a Man in Vegas,Desconocido,1996
168450,Parallel Sons,Desconocido,1995
30180,Hype!,Documentary,1996
31388,Santa with Muscles,Family,1996
41801,Female Perversions,Drama,1996
66034,Mad Dog Time,Drama,1996
348138,Breathing Room,Romance,1996
96288,Paris Was a Woman,Documentary,1996
61536,I'm Not Rappaport,Comedy,1996
18762,Blue Juice,Comedy,1995
331367,Kids of Survival,Desconocido,1996
8077,Alien³,Science Fiction,1992
814,An American Werewolf in London,Horror,1981
41671,Amityville: It's About Time,Horror,1992
27214,Amityville 3-D,Horror,1983
52263,Amityville: Dollhouse,Horror,1996
33519,Amityville: A New Generation,Horror,1993
16235,Amityville II: The Possession,Horror,1982
11449,The Amityville Horror,Drama,1979
41848,The Amityville Curse,Horror,1989
25944,Blood for Dracula,Horror,1974
24913,April Fool's Day,Horror,1986
49126,Audrey Rose,Fantasy,1977
32076,The Believers,Crime,1987
571,The Birds,Horror,1963
8851,The Blob,Horror,1958
37843,Blood Beach,Science Fiction,1980
32146,Body Parts,Horror,1991
30346,The Body Snatcher,Thriller,1945
6114,Dracula,Romance,1992
229,Bride of Frankenstein,Horror,1935
13549,Burnt Offerings,Horror,1976
9529,Candyman,Drama,1992
1598,Cape Fear,Crime,1991
11349,Cape Fear,Drama,1962
7340,Carrie,Horror,1976
6217,Cat People,Drama,1982
377,A Nightmare on Elm Street,Horror,1984
653,Nosferatu,Fantasy,1922
28198,Vampire in Venice,Horror,1988
794,The Omen,Horror,1976
31640,Blood and Wine,Crime,1996
8744,Albino Alligator,Crime,1996
25189,The Mirror Has Two Faces,Comedy,1996
